Student_ID,Attendance,Favourite_Color,Previous_Score,Random_Code,Age,Study_Hours,Gender,Lucky_Number,Absences,Education,Music_Preference,Income,Assignments_Completed,Random_Value,Stress_Level,City,Previous_Failures,Random_Flag,Parent_Support,Pet_Ownership,Financial_Stress,Random_Category,Library_Visits,Commute_Minutes,Birth_Weekday,Random_Number_2,Mock_Test_Score,Internet_Quality,Random_Date_Code,Mentor_Meetings,Sleep_Hours,Device,Random_Score,Academic_Warning,Extracurricular_Hours,Registration_Quarter,Random_Bucket,Assignment_Submission_Rate,Financial_Aid,Outcome
S139613,82.7,,40,520858,46,1.4,Female,25343,,BTech,Classical,100072,20,262.5439852328491,5,Kochi,3,1,,,10,D,11,110,6,9084140,62,Poor,803863,11,5.6,Tablet,85.93480252862416,No,14.3,1,,44.6,No,Dropout
S124203,55.5,White,94,444974,,4.9,Male,656115,16,Graduate,Pop,20.3k,0,673.6190444333758,4,Kochi,1,0,5,Cat,3,A,14,53,4,7879758,35,Good,1795649,10,,Android,15.152771406896981,Yes,,,X1,65.3,No,Continue
S139520,79.1,Red,33,363895,48,8.5h,F,499333,26,UG,Pop,59903,11,605.8797055159002,1,Kochi,2,0,3,Bird,1,E,14,103,,7905213,38,,693738,5,6.1,Android,98.64195200688513,,5.9,2,X3,40.1,Yes,Dropout
S138742,70.8,Blue,77,998976,18,4.4,male,,17,,HipHop,50681,16,974.2274324588948,2,Kochi,2,0,1,None,4,C,5,48,1,1448909,56,Average,1822864,0,6.6,Tablet,37.624792705467236,Yes,,1,X3,82.4,Yes,Dropout
S110528,46.6%,Red,90,730855,,1.0,Male,964840,11,BTech,Rock,35261,20,954.8876836197098,2,,5,1,10,,2,E,,,3,742461,89,Excellent,1647879,9,8.1,Windows Laptop,,Yes,8.7,2,X3,73.9,No,Dropout
,93.8%,Black,51,482053,17,7.9,Female,928556,25,UG,None,73071,4,477.0025841373631,7,Kollam,2,0,4,Bird,5,A,11,25,0,4704779,34,Average,650495,4,,Tablet,69.1484243649257,Yes,10.9,2,X3,61.7,NO,Dropout
S149355,0.95,White,90,247276,29,2.7 hrs,M,780660,8,BTech,Classical,,20,1056.8339072836964,6,Thrissur,3,0,5,Cat,2,E,3,84,2,2726529,55,,1142806,3,6.7,Android,78.07059864422622,Yes,6.1,4,X2,59.7,Yes,Continue
S116065,0.81,Black,56,622474,28,2.6,F,447015,,Graduate,Pop,89932,13,550.2148641891721,9,,4,,7,Cat,4,D,4,77,3,3966333,,Poor,1417152,3,4.8,Laptop,79.03147557094519,Yes,1.4,2,X2,43.4,Yes,Dropout
S110418,,Red,,817645,45,8.8,Female,602776,21,UG,HipHop,41142,4,669.6475281352087,2,Kottayam,0,0,10,Bird,8,A,,48,0,3473498,80,Average,,10,8.3,Windows Laptop,56.15369401674687,No,0.9,2,X5,44.2,No,Continue
S115646,0.96,Red,59,739118,25,,female,443121,6,Graduate,Jazz,85807,,312.5032397644575,10,Kollam,1,0,,Bird,6,F,13,20,6,5833554,,Good,1054117,9,8.8,Laptop,20.350343475535993,Yes,0.6,4,X5,77.4,No,Continue
S118218,88.3,Blue,50,208871,18,3.4 hrs,Male,146881,30,Diploma,None,70069,10,46.512496625655444,3,Kozhikode,0,0,,Bird,6,D,13,17,6,5433139,99,Poor,666642,,7.6,Windows Laptop,80.28536886484599,No,,2,X1,84.8,NO,Continue
S148745,59.2,Green,93,776631,19,4.2,Male,881708,18,Diploma,HipHop,14447,14,539.2969507516199,8,Kottayam,0,0,2,None,6,B,8,8,0,7441958,,,885813,,5.1,Tablet,37.41561533258917,Yes,10.3,3,X5,83.2,NO,Dropout
,74.5%,Red,82,714238,54,1.8,,293526,8,Graduate,Rock,"₹62,135",13,347.30640630608536,6,Thiruvananthapuram,5,0,,Dog,1,C,,23,1,2969094,48,Good,,8,8.5,Windows Laptop,68.8612816322423,,1.1,4,X2,54.4,YES,Dropout
S135166,58.5,Blue,79,509317,41,1.2,female,387268,3,B.Tech,None,28169,,290.6358044095298,7,Kollam,1,1,1,Bird,10,F,10,101,0,3907120,42,Poor,199900,3,7.4,Tablet,15.782860769705565,No,6.0,4,X3,87.5,,Dropout
S113561,82.0,Blue,47,843833,36,5.6,M,438692,30,B.Tech,None,115846,13,580.641093627768,10,Kozhikode,,1,10,Bird,5,,10,61,1,1923280,41,Average,1703203,0,5.2,Android,44.99393129266942,No,5.1,1,X5,59.3,No,Dropout
S125645,69.6,Green,52,790736,43,5.2,male,91039,18,B.Tech,Pop,113887,19,497.22983940506197,9,Thrissur,0,0,5,Dog,,A,3,88,0,3237551,75,Average,11984,2,8.1,Laptop,37.8357604741951,Yes,10.5,2,X2,59.1,NO,Dropout
S139332,97.8,Yellow,38,153171,17,3.0,F,,24,UG,Jazz,93765,17,844.1168097567686,2,Thiruvananthapuram,1,1,3,Bird,2,B,1,86,0,8378221,82,Good,515847,11,6.2,Windows Laptop,90.1900414777994,No,8.6,4,X5,87.0,YES,Continue
S102186,93.0,Black,44,946945,34,5.0,Male,814936,9,B.Tech,Classical,46612,10,1000.2469670546493,5,Thrissur,4,1,6,Cat,7,C,19,109,1,2960333,74,Average,1036602,7,7.3,Android,81.88673943540998,No,6.3,1,X5,90.6,YES,Dropout
,98.3,Yellow,65,961572,18,1.4,Female,799303,4,,HipHop,118.1k,8,716.1116373745874,6,Kollam,2,,5,None,1,C,6,118,5,,95,Excellent,1062234,6,5.7,Android,58.594613567587906,No,12.3,3,X2,94.5,,Continue
S127581,55.5,Blue,81,603975,32,,Female,,29,Graduate,Pop,107629,0,498.46249566593144,1,Kozhikode,5,1,9,Bird,10,E,5,24,0,7154837,,Good,479155,6,9.0,Windows Laptop,53.36511642367844,No,7.5,4,X5,61.5,NO,Dropout
S125883,,Yellow,88,379064,53,8.8 hrs,female,723185,2,BTech,HipHop,115563,9,309.6274279517012,9,Kottayam,4,1,4,Bird,,E,7,118,6,4095228,36,Excellent,540882,11,4.1,Laptop,89.67834004810258,Yes,14.3,2,X3,90.7,Yes,Dropout
S127398,98.4,Red,77,920019,17,7.0,M,174273,,Graduate,Classical,117481,9,566.0966559612425,2,Thrissur,1,0,8,None,,C,2,46,3,2140945,26,Poor,,4,5.1,Windows Laptop,21.184546185042496,No,10.9,2,X4,77.1,Yes,Continue
S135059,82.1,White,62,914519,26,8.7,F,614833,3,PG,Jazz,9979,15,566.2410544618422,9,Kottayam,4,0,,Cat,6,D,17,5,3,8497756,,Average,856266,2,8.0,iOS,26.471548646582388,,4.4,3,X1,71.8,No,Dropout
S147466,72.2,White,48,930601,23,7.5,female,29211,5,BTech,Pop,30245,2,337.7885036725585,5,Thrissur,0,1,3,Dog,2,A,5,96,2,5440418,61,Poor,1896193,10,5.8,iOS,34.239382644634766,Yes,10.2,4,,93.1,Yes,Continue
,77.9,,73,428351,29,8.1 hrs,female,,11,PG,Pop,"₹23,157",5,135.45073869435458,,Thiruvananthapuram,,1,8,,9,A,,72,3,7186307,,Good,1047461,3,7.1,Laptop,99.88626742023864,Yes,12.1,4,X5,75.5,YES,Continue
S132738,74.3%,Yellow,44,207680,41,,male,307161,5,,Jazz,"₹109,342",0,717.4063607758949,1,Kollam,4,1,1,Bird,6,E,9,106,2,8981575,29,Poor,1167208,6,5.8,Tablet,5.114288730603189,,2.1,4,X2,64.6,Yes,Dropout
S101095,58.8,Black,36,998685,52,2.3,F,66742,24,B.Tech,Classical,"₹109,269",15,500.4890810317512,1,,,1,5,,6,A,19,22,5,1645203,42,Excellent,143830,,6.6,Android,23.594475081346246,No,1.0,1,X3,93.8,Yes,Dropout
S112646,66.2,,77,135123,30,1.1,F,273354,11,BTech,HipHop,51165,16,706.0139032125379,7,Thiruvananthapuram,1,1,1,Bird,6,D,3,85,1,8225153,60,Poor,1537946,8,7.0,Tablet,22.16912778976813,Yes,9.8,4,X5,,Yes,Dropout
S146782,71.2,Black,66,,52,4.0,F,116075,25,Diploma,HipHop,36.1k,10,566.0652658768981,9,,5,1,2,Bird,2,E,,,6,1925774,68,Poor,,9,4.8,Windows Laptop,90.66193503802646,Yes,1.5,3,X5,88.5,No,Dropout
S118897,70.1%,Yellow,30,115409,18,5.7,Female,820129,0,PG,Classical,"₹118,380",6,312.8695205724187,7,Kochi,3,0,6,Cat,10,A,,114,4,6221311,69,Poor,1767654,8,7.4,Windows Laptop,92.41643814398941,Yes,8.8,4,X4,74.6,YES,Continue
S123349,64.3,Red,83,281121,49,0.7 hrs,male,395635,1,UG,Classical,27134,16,414.4232267457649,,Kottayam,,1,2,None,9,E,1,101,0,3409631,97,Poor,865194,4,7.4,Android,70.44186880782414,Yes,9.1,2,X1,51.0,YES,Dropout
S125960,88.6,Red,36,780617,55,7.4,F,264946,30,BTech,None,10.9k,4,629.9277425773109,4,Kottayam,1,1,8,Cat,3,,9,6,3,839285,,Good,1812771,1,4.6,Laptop,46.15146438486849,No,5.2,3,X3,86.5,YES,Continue
S122838,,Red,50,495879,28,6.7,F,277235,9,Diploma,HipHop,90.0k,20,297.4309825243429,6,,1,1,6,Cat,10,D,8,113,,7765148,81,Average,1961128,7,5.1,,18.757209486298223,No,7.5,1,X2,52.3,NO,Dropout
S131813,78.8,Green,,331938,19,7.1,F,514857,1,PG,Classical,,2,518.5565557108513,7,Thrissur,0,1,3,Cat,,E,16,47,3,3005484,56,Average,1429099,11,4.8,iOS,86.75889459991448,Yes,5.9,4,X3,77.5,,Continue
S144832,96.7,Yellow,48,702351,18,1.5,F,557528,17,UG,HipHop,24260,19,351.35984199906994,8,Thrissur,0,1,9,None,2,B,10,80,1,4091747,49,Good,196215,5,4.8,Tablet,20.95247986180301,Yes,13.2,4,X3,89.1,No,Dropout
S101949,65.0,Red,99,295895,60,4.3,male,985031,20,B.Tech,Jazz,46.3k,6,628.4288714806022,1,Kollam,0,1,,None,6,B,,,0,7931202,51,Poor,1341921,2,4.9,Android,35.09620390305809,Yes,5.3,1,X3,44.8,,Continue
S139034,99.3,Black,34,113982,36,3.1,female,449843,6,,Pop,11863,6,336.0270565219107,5,Thiruvananthapuram,,1,4,Bird,8,B,10,45,4,6206633,,Poor,463819,1,6.0,Laptop,61.29369335475867,Yes,10.0,,X2,80.9,No,Dropout
S103593,93.1,Yellow,73,437526,57,5.9 hrs,F,,3,BTech,Jazz,18933,19,236.79731839341247,2,Thrissur,5,1,,Bird,2,F,5,22,2,1149772,20,Average,170304,7,6.0,Android,,No,0.2,2,X5,98.8,NO,Dropout
S100615,82.1%,Black,45,,31,6.3h,F,892530,20,BTech,HipHop,23484,15,725.1585224997534,6,Kochi,0,1,5,None,9,C,20,94,0,2529476,50,Good,356168,4,4.2,Tablet,62.69047835602569,No,9.1,1,X4,89.3,No,Dropout
S118271,79.9,Green,89,527167,48,6.8,Female,561439,6,PG,HipHop,65480,12,505.0958359680032,4,,3,1,7,Cat,,D,1,77,6,6470982,52,Good,1843840,9,7.3,iOS,6.1418559313526355,Yes,6.0,,,44.2,NO,Dropout
S117604,59.2,Green,85,283195,58,7.9,F,106075,19,Diploma,None,,12,435.9657371853725,7,Thrissur,0,1,8,Bird,4,B,16,35,3,1373138,60,Poor,1109025,3,6.4,Windows Laptop,27.897340316332542,,0.9,4,X3,96.1,YES,Continue
S142843,54.9,Blue,73,801998,20,1.7,Female,,0,Diploma,Rock,18803,5,467.5992754663205,9,Kollam,5,1,5,None,8,C,15,58,4,7280904,60,,412419,4,5.6,Windows Laptop,99.27894912814091,No,5.4,2,X4,82.7,Yes,Dropout
S140720,98.1,Black,48,403184,43,5.0,Male,817767,23,B.Tech,Pop,"₹113,377",20,0.6081012785677444,4,Kottayam,5,0,4,Dog,9,C,10,31,0,5828907,67,Excellent,933368,8,8.6,Android,82.2086646355318,No,6.9,3,,96.5,,Continue
S126220,61.9,Blue,72,753595,54,7.9,male,969916,4,Graduate,None,87868,6,409.3995415988104,6,Kottayam,1,0,4,Cat,6,E,18,36,5,3394074,42,Average,1183849,1,4.7,iOS,,No,8.4,2,X2,86.4,YES,Continue
S144743,63.6,Red,30,793858,41,1.1,M,514485,23,PG,HipHop,84.5k,9,319.83338171775125,1,Kollam,,0,2,,4,A,20,29,4,2204770,36,Good,692506,2,4.7,,33.15155778989012,No,14.5,1,X4,49.4,NO,Dropout
S120057,65.6,Yellow,56,190824,53,3.0,Female,987639,16,BTech,None,79655,11,,1,Thiruvananthapuram,4,1,2,Cat,1,A,16,75,3,5716579,43,Poor,1125489,8,5.7,Android,55.29694820716168,,2.5,1,X1,99.0,YES,Dropout
S147614,48.1,White,92,952053,20,1.6,Male,447164,18,UG,Pop,65039,0,401.6516249861174,6,Thiruvananthapuram,4,1,10,None,10,B,5,,6,917385,94,Average,1882769,11,6.5,Laptop,95.15267696372615,No,11.0,,X2,99.9,NO,Dropout
S106263,98.3,Red,66,788714,27,8.4,Female,739606,2,BTech,None,21.5k,12,753.4780630622853,4,Kottayam,2,1,3,Dog,1,C,8,120,6,503570,88,Good,1401528,1,4.8,,,Yes,13.5,1,X4,91.9,Yes,Continue
S140110,92.4,Blue,92,975242,54,5.1,F,599623,30,Graduate,HipHop,89954,2,590.8502891515162,8,Kozhikode,,0,5,,4,E,13,119,5,299476,34,Average,1389022,7,7.6,Laptop,45.125496449323876,,15.0,3,X5,42.7,NO,Dropout
S111968,48.0,Blue,61,503869,,1.4,Female,171792,15,PG,None,117366,4,446.03179262020285,5,Kochi,5,0,7,Dog,5,,1,86,5,2097347,68,Excellent,1025760,12,6.6,Android,92.31111875062975,Yes,0.4,,X4,43.0,YES,Dropout
,45.4,Black,83,304276,32,,male,306986,6,Graduate,Pop,44350,6,,2,Kochi,4,0,7,Bird,1,E,16,104,2,6914585,24,Poor,1227084,9,6.5,Windows Laptop,4.611525559994256,No,14.9,2,X4,56.3,NO,Dropout
S100869,56.6,Black,54,830949,21,4.0,,307371,1,Diploma,Jazz,95542,3,375.6520598188351,10,Thrissur,0,0,,None,6,A,15,103,,,,Good,,6,5.3,Android,87.64252611263332,Yes,4.1,4,X1,,No,Continue
S111261,75.0,,89,566013,23,1.7 hrs,M,174780,6,BTech,Pop,"₹69,952",,632.8900384819532,4,Thiruvananthapuram,0,0,7,Cat,8,B,2,63,2,1474503,47,,928328,3,8.3,iOS,96.86717430079601,Yes,13.1,4,X2,,No,Dropout
S108243,53.1,Yellow,71,436075,17,0.8,male,510626,11,BTech,Pop,106235,9,506.06810728898694,,Kozhikode,2,0,3,Cat,6,D,11,46,1,2372377,66,Average,1619713,7,,Windows Laptop,7.960173760971145,,13.5,4,X4,99.7,No,Dropout
S141362,84.4,Green,44,678705,27,3.5,female,889026,27,Diploma,None,"₹93,159",18,438.3560043864733,1,Kozhikode,4,1,4,Dog,3,B,6,104,4,7596673,58,Good,206720,11,6.2,Windows Laptop,66.15860332004755,No,7.0,4,X3,81.3,YES,Continue
S137903,79.8,Green,30,946239,19,6.3 hrs,Female,106035,3,Diploma,Jazz,93075,,55.59035194382295,,Thrissur,2,0,4,Bird,1,D,5,96,1,,71,Excellent,99832,11,4.1,iOS,89.52362195823079,,11.8,2,X2,61.9,NO,Dropout
S113063,0.76,Yellow,82,857883,45,4.2,Female,122250,17,Graduate,Pop,65329,20,,8,Thiruvananthapuram,1,1,9,Dog,5,C,,29,5,4439882,95,Excellent,1881266,11,,Android,50.96549347613585,Yes,9.8,,X1,65.7,NO,Continue
S122687,49.2,Black,81,333125,33,1.1,Male,494558,19,UG,,,17,448.87301922104336,5,Thiruvananthapuram,1,0,2,,,B,20,95,5,7322933,28,Excellent,1779241,0,,Android,10.339146731408533,,4.4,4,X2,69.2,YES,Dropout
S119228,71.7,Green,73,659205,39,5.4 hrs,Male,,16,BTech,HipHop,81678,4,282.6788348942871,2,Thrissur,3,0,7,Dog,3,,,108,3,7438675,20,Poor,1625611,0,8.1,iOS,44.493689602785835,,0.6,4,X1,,Yes,Dropout
S137342,56.0,Yellow,100,825297,26,8.5,M,,15,PG,Rock,60.1k,6,404.584582195655,9,Kollam,0,0,8,Dog,6,E,16,19,5,8549752,49,Excellent,30319,1,,iOS,45.920362224488706,No,3.6,4,X1,90.9,Yes,Dropout
,87.9,Blue,63,807773,20,8.2,,630735,15,Graduate,Classical,34903,17,841.7932259796745,,Thrissur,,0,6,None,8,F,20,56,3,5498015,93,Good,789326,2,8.6,iOS,22.79688102989239,Yes,14.5,1,X5,,NO,Dropout
S101624,82.4,White,,300602,30,0.6,Male,950143,16,Graduate,Pop,24789,1,649.7063251244119,7,Kottayam,3,1,2,Cat,3,B,2,16,6,2246913,33,Good,1734481,8,8.2,iOS,43.020074025458655,,4.7,1,X1,71.1,Yes,Dropout
S142270,53.9,Red,33,517016,53,0.8,female,424771,21,Graduate,Jazz,46.3k,,251.12658565022468,8,Kochi,1,1,3,Cat,4,A,18,94,5,1579927,,Average,,0,7.0,Laptop,84.09600917204968,Yes,,4,X5,75.4,,Dropout
S140346,84.6,,34,592493,28,6.1,female,946888,11,BTech,Pop,33777,6,683.6542161308424,10,Thrissur,3,1,8,Cat,3,B,11,33,6,8870775,22,Average,427804,4,5.9,,,No,6.4,3,X1,65.2,No,Dropout
S102081,87.8,Yellow,63,717834,48,8.5,F,810585,7,PG,HipHop,,3,631.3749037965298,7,Kozhikode,3,1,3,Cat,10,E,6,77,3,5102406,32,Poor,1718697,6,4.8,Android,,Yes,11.9,1,X5,44.9,YES,Dropout
S118917,92.4%,Blue,31,950274,18,5.7,Male,441825,26,Diploma,Pop,27543,4,767.255027327305,6,Kochi,0,1,9,None,5,,14,5,6,8437516,41,Poor,1515516,10,8.3,Android,50.69685906967101,,3.7,3,X2,95.6,No,Dropout
S136713,63.6,White,84,692565,35,8.0 hrs,M,958811,25,UG,Rock,96711,13,548.2767058553994,5,Kochi,3,1,10,Bird,4,A,3,,,3138505,62,Average,1244640,,4.3,Tablet,82.28087407790443,Yes,14.8,3,X2,56.2,NO,Continue
S132605,93.8%,Blue,32,503607,59,3.0,M,437334,2,,Jazz,52617,18,675.9296617496764,2,Thrissur,2,0,1,Bird,4,B,11,21,1,2221960,42,Good,1585814,3,8.8,Tablet,62.14796996745792,No,2.4,3,X1,,No,Dropout
S144161,59.1,Blue,31,,60,7.4,Male,787478,4,BTech,Pop,61368,5,561.8440178425426,6,Kottayam,5,0,9,None,8,D,0,86,2,272213,25,Average,65519,4,,Laptop,5.84614141409382,Yes,0.5,4,X3,82.5,,Dropout
S111527,77.9,Yellow,54,990203,47,6.9,Female,383056,12,Graduate,None,39864,20,577.8509559902934,1,Kollam,5,,,,9,A,10,13,6,1688899,93,Excellent,,6,6.5,Windows Laptop,21.736402654020527,No,0.3,,X1,59.5,Yes,Continue
S119338,,White,30,480326,24,5.2 hrs,,573235,11,BTech,Jazz,,17,539.2911972622248,,Kottayam,3,0,5,None,5,A,6,35,4,,87,Good,226688,0,5.5,Laptop,43.88893738837183,No,13.5,4,X1,75.6,NO,Dropout
S111462,83.3,Yellow,63,680149,40,8.4,,973812,10,UG,None,53.5k,12,57.10089505088939,2,Kozhikode,,1,10,None,1,C,7,95,4,2234119,51,Average,143567,8,6.2,Laptop,39.5558434148462,,6.6,1,X5,62.4,YES,Continue
S143347,49.1,White,65,544410,44,4.5,F,674544,12,Diploma,Classical,,1,698.7466769885639,7,Kozhikode,2,1,6,Bird,7,C,1,81,3,8402801,95,Excellent,1516976,1,6.8,,72.37868536215153,,,4,X3,67.4,NO,Continue
S124327,70.5,Red,77,462772,44,0.6 hrs,female,498451,12,UG,Pop,9644,3,114.64055576648178,6,Kollam,1,0,6,None,6,F,14,74,4,1063882,54,Average,1279861,2,8.6,iOS,99.16909582097344,No,13.3,2,X2,94.0,Yes,Dropout
,0.82,Blue,45,589776,26,0.5,Male,82188,13,Graduate,HipHop,23.6k,12,539.3315833343521,2,,5,1,9,Cat,10,C,,82,4,1046584,,Good,1111740,12,7.2,Windows Laptop,40.99660558445966,Yes,14.3,1,X5,92.9,NO,Dropout
S143588,49.3,Yellow,97,472663,50,7.3,M,772946,1,,Rock,83863,3,154.36018208188193,7,Thrissur,3,1,3,None,5,F,20,102,0,,94,Poor,1452179,8,7.8,iOS,75.88861355337703,Yes,,4,,75.3,NO,Dropout
S134625,95.3%,Yellow,38,198901,24,3.0,female,184069,3,BTech,HipHop,61207,7,,2,Kozhikode,3,1,9,None,2,E,19,,3,5570819,31,Average,26778,5,7.7,,48.30550492037461,No,10.9,1,X4,68.1,NO,Dropout
S101668,85.7,White,61,468923,58,8.6,M,374250,4,BTech,Classical,21550,,406.7418214695508,5,Kochi,,,2,Cat,3,E,9,58,0,6742240,93,Good,137933,10,5.7,Laptop,9.895778435719848,Yes,8.8,3,X1,61.1,No,Dropout
S147604,92.2,Red,,371275,25,3.4,Female,693929,30,UG,None,,18,442.9179375283327,4,,0,1,10,Bird,9,F,8,12,6,,45,Poor,1236347,10,7.1,Laptop,48.475193193857216,No,14.9,1,X3,42.7,YES,Continue
S124464,85.5,Black,57,887613,48,8.0,male,987293,25,,None,10130,18,795.8816577055178,,Kollam,2,1,1,Dog,,,13,47,1,9562831,75,Poor,1127932,1,8.6,Windows Laptop,35.17747381264908,No,5.2,4,X4,88.9,YES,Continue
S108685,57.4,Blue,58,716605,21,6.0,F,932731,23,BTech,None,94034,9,579.861612074257,10,Thiruvananthapuram,4,0,3,Dog,8,C,18,11,6,6483137,48,Poor,1801025,2,5.8,Laptop,56.179841564830056,No,11.0,2,X4,80.0,YES,Continue
S146034,55.7,Blue,41,415097,39,7.5,,,22,UG,HipHop,119549,,764.2903745781653,7,Kochi,2,1,10,Dog,6,D,6,24,,6766881,74,Excellent,385040,8,5.7,Windows Laptop,11.174819919815949,,9.7,2,X2,93.5,Yes,Continue
S107103,49.2,Yellow,69,450424,37,,Male,106804,17,UG,Pop,16764,13,535.3674861854855,4,Thiruvananthapuram,1,0,10,Bird,10,E,12,42,3,1827530,63,Good,1384293,0,8.0,iOS,,Yes,3.1,4,X5,83.6,YES,Dropout
S107552,91.4,White,34,955966,34,0.7,M,173628,11,PG,Jazz,58495,6,375.53812168254797,9,Thiruvananthapuram,4,1,7,None,7,,1,6,3,9380109,33,Poor,234152,7,5.0,Windows Laptop,97.06728042545737,,14.9,,X1,98.6,NO,Dropout
S145371,50.9,Green,74,600314,30,3.2,female,,14,B.Tech,Jazz,"₹116,364",14,375.5502967841404,,Thrissur,0,1,1,Dog,5,,1,119,6,8913507,77,Average,941867,3,,Tablet,,Yes,0.8,2,X2,42.8,NO,Dropout
S127890,55.4,Yellow,67,306399,34,5.8,male,157865,18,B.Tech,HipHop,43609,0,775.3959989346774,3,Thrissur,4,1,5,Bird,3,B,12,58,0,1484259,34,Average,875318,6,4.4,Tablet,82.6977413270746,No,,3,X4,92.7,YES,Dropout
S148095,73.7,Red,56,823710,50,8.7h,male,499748,15,Graduate,Classical,101940,,674.1064797338685,1,,,1,4,,4,A,19,42,0,8037445,,Excellent,1175200,0,7.3,Android,20.82703636648102,Yes,7.1,4,X5,99.7,NO,Dropout
S143061,86.0,White,90,315141,18,6.0,female,883102,7,B.Tech,None,89.2k,5,650.6806187136223,5,Thiruvananthapuram,3,1,6,Dog,2,B,20,88,0,5622911,87,Good,,8,5.4,Laptop,,Yes,7.9,2,X1,87.6,YES,Dropout
S148242,0.67,Yellow,45,724149,44,5.5,Male,485738,29,UG,None,80550,0,129.79257057697896,1,,1,1,1,Cat,1,E,5,79,2,4209805,94,,208752,12,4.4,Tablet,71.59131421610611,,12.0,2,X3,49.2,Yes,Continue
S115411,83.1,Red,39,,43,8.8,,883992,12,BTech,Jazz,"₹117,865",16,,5,Kochi,5,1,,Cat,1,D,10,101,5,4223928,97,Excellent,99768,12,5.0,Laptop,39.656034111345704,No,,1,X5,89.7,YES,Dropout
S140679,69.6,White,49,118413,45,5.0,Female,854902,28,PG,Pop,66656,14,760.1535268664306,1,Kochi,5,0,7,Bird,10,C,11,18,5,,65,Poor,194224,11,8.6,Tablet,23.298719766307475,Yes,13.6,4,X3,84.5,Yes,Dropout
S109405,0.78,Red,92,968664,,3.5,Female,927089,8,B.Tech,Classical,9192,1,516.4826985721039,4,Kochi,4,1,1,Cat,6,D,2,104,3,7101070,81,Poor,71351,1,6.5,Windows Laptop,78.5318891880112,Yes,2.2,2,X5,71.5,,Dropout
S138370,96.0,Red,49,369898,21,0.9,Female,,30,Graduate,None,"₹77,260",,81.09453492813776,3,Thiruvananthapuram,4,1,10,Bird,4,C,16,100,3,1837572,,Good,1397493,11,4.8,iOS,82.91719625338328,Yes,9.6,1,X1,50.1,Yes,Continue
S103860,61.8,White,100,940810,17,2.3,male,61273,19,PG,None,98449,14,514.5151463151673,5,Kochi,2,0,2,Bird,8,E,6,94,3,9757951,28,Excellent,1389431,7,4.4,iOS,70.27391913258585,No,0.5,2,X5,72.7,NO,Dropout
S142602,46.0,,38,668642,35,9.0,Female,307340,25,B.Tech,,,18,436.9031134523479,4,Kollam,3,1,1,Cat,6,D,12,93,4,1710926,33,Average,227289,11,8.0,Windows Laptop,73.01682757766808,Yes,3.8,,X2,76.6,No,Dropout
S130250,,White,80,553059,46,5.2,Female,172941,14,BTech,,48502,7,574.9605692791334,7,Thrissur,0,1,,Cat,8,D,11,,0,5966626,97,Excellent,753320,8,6.9,Android,11.766567804048666,Yes,8.0,1,X1,72.8,YES,Dropout
S109966,52.9,Green,63,956526,50,8.7,male,636198,5,,Classical,77511,20,79.11456271588702,7,Kollam,,0,,Bird,6,D,10,93,2,6460343,51,Poor,850292,2,7.2,Windows Laptop,59.34926208845448,Yes,7.9,4,X1,93.7,Yes,Dropout
S134913,84.9,Black,84,571544,44,,female,779000,5,Diploma,Classical,95348,5,-344.3437231687391,3,Kozhikode,1,1,10,Dog,5,B,,60,3,7613525,53,Good,535661,6,8.9,Laptop,32.613595086916604,No,10.3,2,X1,,No,Dropout
,94.5,Black,34,988930,42,2.2,Female,888469,20,,HipHop,28589,12,505.2922505635255,9,Thrissur,1,0,9,,1,C,10,11,5,8128353,,Good,910459,,6.5,iOS,93.13957351998687,No,0.2,2,X4,,NO,Dropout
S141689,51.3,Yellow,37,336773,59,3.8,female,153388,28,UG,Classical,36.3k,9,155.47432418316276,7,Kozhikode,2,1,4,None,1,F,8,80,3,7831488,65,Average,348090,8,6.9,Laptop,32.70741884464884,No,13.9,3,X4,50.1,YES,Dropout
S112757,88.2,Green,48,403411,54,5.6h,female,664219,7,UG,Rock,22357,19,361.9473424583073,10,Thrissur,4,1,10,Bird,6,D,2,95,3,3727713,100,Average,270438,10,6.7,,74.28719991222725,Yes,6.8,1,X4,67.1,YES,Dropout
,51.1,Black,,652211,42,0.9,male,566922,6,PG,None,81261,0,412.86671804128895,1,Kozhikode,2,1,3,Cat,6,F,18,,6,2154029,,Good,520702,9,4.7,Android,22.180463594024104,,3.2,4,X3,89.0,No,Dropout
S144175,85.8,White,,158009,21,6.2,F,126528,18,B.Tech,Classical,100771,14,534.1157007606565,2,Kottayam,0,0,3,Dog,,E,16,16,1,3705544,46,Excellent,552387,4,8.6,Android,5.0636715613019305,,12.7,3,X3,,No,Dropout
S139584,99.6,Yellow,40,216816,60,6.6 hrs,Female,543825,22,B.Tech,Rock,80004,10,865.4304829342166,7,Kottayam,3,0,2,,5,D,2,26,1,6739022,94,Average,1708142,10,5.4,Windows Laptop,73.77488672252764,No,4.9,,X4,41.4,,Dropout
S128284,72.0,Black,99,289616,18,6.4,F,159028,23,PG,Pop,,5,617.6749729322422,1,Kollam,5,,8,Cat,7,F,12,97,0,7764212,40,Excellent,1182925,11,8.0,Android,53.08495183501435,Yes,14.6,4,X1,45.8,YES,Dropout
